Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:107504	NCBI_gene:2695	0	0	None			0	None		
MGI:107501	NCBI_gene:3767	0	4.47	WithoutHomologyCL_0000169	MP_0003058--HP_0006279	WithoutHomologyCL_0000083,WithoutHomologyUBERON_0000916,WithHomologyBFO_0000040,WithHomologyCL_0000168,WithHomologyCL_0000255,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000016,WithoutHomologyUBERON_0009569,WithHomologyUBERON_0000916,WithoutHomologyUBERON_0002075,WithHomologyCL_0000150,WithHomologyCL_0000151,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0000016,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithoutHomologyCL_0000169,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyUBERON_0000465,WithHomologyUBERON_0000481,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000167,WithoutHomologyUBERON_0010000,WithHomologyCL_0000548,WithHomologyUBERON_0004119,WithHomologyGO_0008152,WithHomologyGO_0008150,WithoutHomologyCL_0000164,WithHomologyCL_0000169,WithoutHomologyCL_0000255,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0004119,WithHomologyUBERON_0000062,WithHomologyCL_0000163,WithoutHomologyUBERON_0000061,WithHomologyCL_0000164,WithoutHomologyCL_0000168,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001264,WithHomologyCL_0000066,WithoutHomologyUBERON_0000471,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0000083,WithHomologyCL_0000167,WithHomologyUBERON_0010000,WithHomologyUBERON_0000471,WithoutHomologyUBERON_0000481,WithHomologyUBERON_0000475,WithHomologyUBERON_0002530,WithHomologyGO_0005575,WithoutHomologyCL_0000163,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005177,WithoutHomologyCL_0000151,WithoutHomologyCL_0000150,WithHomologyUBERON_0002075,WithoutHomologyGO_0008152,WithHomologyUBERON_0005177,WithoutHomologyCL_0000066,WithHomologyUBERON_0001264,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548,WithHomologyUBERON_0009569	4.47	WithoutHomologyCL_0000168	MP_0003058--HP_0006279	WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0000016,WithoutHomologyCL_0000168,WithoutHomologyCL_0000169,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyCL_0000066,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000167,WithoutHomologyCL_0000164,WithoutHomologyCL_0000255,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001264,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000471,WithoutHomologyCL_0000083,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000481,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000916,WithoutHomologyCL_0000151,WithoutHomologyCL_0000150,WithoutHomologyCL_0000163,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0002530
MGI:107498	NCBI_gene:4056	0	0.73	WithHomologyUBERON_0004121	MP_0005501--HP_0100547	WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000467	0.73	WithoutHomologyUBERON_0004121	MP_0005501--HP_0100547	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
MGI:107489	NCBI_gene:5251	0	5.91	WithoutHomologyGO_0030282	MP_0009445--HP_0002748	WithHomologyGO_0009888,WithoutHomologyGO_0030282,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithHomologyGO_0001503,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyGO_0044707,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithoutHomologyGO_0031214,WithHomologyGO_0048856,WithoutHomologyGO_0001503,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001434,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyGO_0030282,WithHomologyUBERON_0001062,WithHomologyGO_0032501,WithoutHomologyGO_0048856,WithHomologyGO_0031214,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0001474,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0009888,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	5.91	WithoutHomologyGO_0030282	MP_0009445--HP_0002748	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001434,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0009888,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0030282,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0001503,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0048856,WithoutHomologyGO_0031214
MGI:107486	NCBI_gene:5828	0	4.48	WithoutHomologyUBERON_0006858	MP_0008288--HP_0011733	WithHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0006858,WithHomologyUBERON_0010000,WithHomologyUBERON_0002530,WithHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0006858,WithoutHomologyUBERON_0002368,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0002369,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002530,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithHomologyUBERON_0005173,WithHomologyUBERON_0005172,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0002369,WithHomologyUBERON_0002368,WithoutHomologyUBERON_0000465	4.48	WithoutHomologyUBERON_0006858	MP_0008288--HP_0011733	WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0006858,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0002368,WithoutHomologyUBERON_0002369
MGI:107477	NCBI_gene:6491	0	1.56	WithHomologyUBERON_0000955	MP_0005157--HP_0100547	WithHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithoutHomologyUBERON_0001016,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0000465	1.56	WithoutHomologyUBERON_0000955	MP_0005157--HP_0100547	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
MGI:107476	NCBI_gene:6786	0	3.8	WithHomologyCL_1001610	MP_0008254--HP_0001873	WithHomologyBFO_0000040,WithoutHomologyCL_0001035,WithHomologyCL_0000255,WithHomologyCL_0000988,WithoutHomologyCL_0008001,WithHomologyCL_1001610,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0002031,WithoutHomologyUBERON_0004120,WithHomologyCL_0000553,WithHomologyCL_0000763,WithHomologyCL_0000556,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyGO_0005575,WithoutHomologyBFO_0000040,WithHomologyCL_0000548,WithoutHomologyCL_0000553,WithHomologyUBERON_0002390,WithoutHomologyCL_0000556,WithoutHomologyCL_1001610,WithHomologyCL_0000839,WithHomologyCL_0002092,WithoutHomologyCL_0000255,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000988,WithHomologyUBERON_0001062,WithHomologyCL_0001035,WithoutHomologyCL_0002371,WithHomologyUBERON_0000467,WithHomologyUBERON_0002405,WithHomologyGO_0005575,WithoutHomologyCL_0000839,WithHomologyUBERON_0004120,WithoutHomologyCL_0002092,WithHomologyCL_0002031,WithoutHomologyCL_0000763,WithoutHomologyCL_0000548,WithHomologyCL_0008001	3.8	WithoutHomologyCL_0000556	MP_0008254--HP_0001873	WithoutHomologyCL_0001035,WithoutHomologyCL_0008001,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0002031,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000553,WithoutHomologyCL_0000556,WithoutHomologyCL_1001610,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0000988,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000839,WithoutHomologyCL_0002092,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000548
MGI:107464	NCBI_gene:5332	0	1.53	WithHomologyUBERON_0000063	MP_0001393--HP_0007628	WithHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000063,WithoutHomologyUBERON_0000063,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061	1.53	WithoutHomologyUBERON_0000063	MP_0001393--HP_0007628	WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:107450	NCBI_gene:1738	0	1.28	WithoutHomologyUBERON_0004119	MP_0011186--HP_0001410	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	1.28	WithoutHomologyUBERON_0004119	MP_0011186--HP_0001410	WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000
MGI:107448	NCBI_gene:1130	0	4.05	WithoutHomologyUBERON_0001769	MP_0005208--HP_0007730	WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000019,WithoutHomologyUBERON_0001769,WithoutHomologyUBERON_0001768,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0000055,WithHomologyUBERON_0011676,WithHomologyUBERON_0001032,WithHomologyUBERON_0004111,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000970,WithHomologyBFO_0000040,WithoutHomologyUBERON_0002203,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002200,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0006876,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0002200,WithHomologyUBERON_0000033,WithHomologyUBERON_0002203,WithHomologyUBERON_0015212,WithHomologyUBERON_0002049,WithHomologyUBERON_0010314,WithHomologyUBERON_0011892,WithHomologyUBERON_0000064,WithHomologyUBERON_0010313,WithHomologyUBERON_0006876,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0001801,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000063,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0011892,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0002049,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000019,WithHomologyUBERON_0000062,WithHomologyUBERON_0007798,WithHomologyUBERON_0001981,WithHomologyUBERON_0001768,WithHomologyUBERON_0001769,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0010230,WithoutHomologyUBERON_0001801,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000970	4.05	WithoutHomologyUBERON_0001769	MP_0005208--HP_0007730	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0001769,WithoutHomologyUBERON_0001768,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0002203,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002200,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0006876,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002049,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0011892,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
MGI:107437	NCBI_gene:825	0	2.96	WithHomologyUBERON_0001134	MP_0003081--HP_0003202	WithHomologyBFO_0000040,WithoutHomologyUBERON_0005090,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001134,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001134,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithHomologyUBERON_0001630,WithoutHomologyUBERON_0002385,WithHomologyUBERON_0000383,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000479,WithoutHomologyUBERON_0002036,WithHomologyUBERON_0004120,WithHomologyUBERON_0002385,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0002036	2.96	WithoutHomologyUBERON_0001134	MP_0003081--HP_0003202	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001134,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005090,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002036,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0002385,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000479
MGI:107430	NCBI_gene:2668	0	5.14	WithoutHomologyUBERON_0001809	MP_0002731--HP_0002251	WithHomologyUBERON_0009569,WithHomologyBFO_0000040,WithHomologyUBERON_0000011,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000059,WithoutHomologyUBERON_0009569,WithHomologyUBERON_0001155,WithoutHomologyUBERON_0003714,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0013522,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000011,WithHomologyUBERON_0001016,WithoutHomologyUBERON_0000160,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0002410,WithHomologyUBERON_0002005,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002005,WithHomologyUBERON_0011216,WithoutHomologyUBERON_0004921,WithHomologyUBERON_0003338,WithHomologyUBERON_0005409,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0013765,WithHomologyUBERON_0010313,WithoutHomologyUBERON_0013765,WithoutHomologyUBERON_0003338,WithHomologyUBERON_0001809,WithHomologyUBERON_0001808,WithHomologyUBERON_0000045,WithoutHomologyUBERON_0005409,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000160,WithHomologyUBERON_0000062,WithHomologyUBERON_0001805,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001155,WithHomologyUBERON_0001007,WithHomologyUBERON_0000059,WithoutHomologyUBERON_0002410,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000045,WithHomologyUBERON_0010000,WithHomologyUBERON_0003714,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0001007,WithHomologyUBERON_0000479,WithoutHomologyUBERON_0000916,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0001808,WithoutHomologyUBERON_0001809,WithHomologyUBERON_0004121,WithHomologyUBERON_0000916,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0004921,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001805,WithoutHomologyUBERON_0000477	5.14	WithoutHomologyUBERON_0001809	MP_0002731--HP_0002251	WithoutHomologyUBERON_0000059,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0003714,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000011,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000160,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010313,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0013765,WithoutHomologyUBERON_0003338,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000045,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001155,WithoutHomologyUBERON_0002005,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0002410,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0005409,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0001007,WithoutHomologyUBERON_0000916,WithoutHomologyUBERON_0001808,WithoutHomologyUBERON_0001809,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001805
MGI:107426	NCBI_gene:3590	0	2.07	WithoutHomologyUBERON_0000077	MP_0001713--HP_0009117	WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000064,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000077,WithHomologyUBERON_0000077,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000064,WithoutHomologyBFO_0000040	2.07	WithoutHomologyUBERON_0000077	MP_0001713--HP_0009117	WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000077,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
MGI:107399	NCBI_gene:23765	0	2.51	WithoutHomologyUBERON_0002048	MP_0003828--HP_0002105	WithHomologyUBERON_0001004,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0005181,WithHomologyUBERON_0000489,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithHomologyUBERON_0000171,WithHomologyUBERON_0002048,WithHomologyUBERON_0015212,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0005181,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0018707,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001004,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000171,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0005178,WithHomologyUBERON_0002075,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0005178,WithHomologyUBERON_0006860,WithoutHomologyUBERON_0002048	2.51	WithoutHomologyUBERON_0002048	MP_0003828--HP_0002105	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001004,WithoutHomologyUBERON_0000171,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005178,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002048,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
