Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
ZFIN:ZDB-GENE-030912-7	NCBI_gene:59341	1	2.02	WithHomologyUBERON_0000489	ZP_0000319--HP_0000012	WithHomologyUBERON_0000489,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	1.56	WithoutHomologyUBERON_0000955	ZP_0000319--HP_0012443	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121
ZFIN:ZDB-GENE-080204-54	NCBI_gene:3166	-1	3.19	WithHomologyUBERON_0005389	ZP_0004779--HP_0008063	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0001032,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005389,WithHomologyUBERON_0010314,WithHomologyUBERON_0010230,WithHomologyUBERON_0015212,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000965,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000020	3.22	WithoutHomologyUBERON_0000965	ZP_0004779--HP_0008063	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000965,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005389,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-120117-1	NCBI_gene:6567	-1	2.14	WithHomologyUBERON_0001893	ZP_0000117--HP_0007364	WithHomologyUBERON_0002780,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0001890,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0001893,WithHomologyUBERON_0010000,WithHomologyUBERON_0000955	3.2	WithoutHomologyGO_0009605	ZP_0007167--HP_0001347	WithoutHomologyGO_0050896,WithoutHomologyGO_0008150,WithoutHomologyGO_0009605
ZFIN:ZDB-GENE-060510-3	NCBI_gene:675	-1	3.05	WithHomologyUBERON_0000473	ZP_0008204--HP_0000028	WithHomologyUBERON_0000473,WithHomologyUBERON_0000079,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004120,WithHomologyUBERON_0000990,WithHomologyUBERON_0001062,WithHomologyUBERON_0003135,WithHomologyUBERON_0000991,WithHomologyUBERON_0010000,WithHomologyUBERON_0003133,WithHomologyUBERON_0005156	3.5	WithoutHomologyGO_0006996	ZP_0008198--HP_0003220	WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0071840,WithoutHomologyGO_0016043,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009987,WithoutHomologyGO_0006996
ZFIN:ZDB-GENE-021217-3	NCBI_gene:200894	-1	1.85	WithHomologyUBERON_0007100	ZP_0002925--HP_0001651	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0010000,WithHomologyUBERON_0005181	2.9	WithoutHomologyGO_0006928	ZP_0002922--HP_0002269	WithoutHomologyGO_0044763,WithoutHomologyGO_0009987,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0006928
ZFIN:ZDB-GENE-040426-2132	NCBI_gene:4318	1	2.0	WithHomologyUBERON_0010912	ZP_0001052--HP_0005930	WithHomologyUBERON_0000477,WithHomologyUBERON_0000467,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0010912,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000,WithHomologyUBERON_0011216	1.4	WithoutHomologyUBERON_0001474	ZP_0001052--HP_0005930	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010912
ZFIN:ZDB-GENE-030616-358	NCBI_gene:85478	-1	2.02	WithHomologyUBERON_0000489	ZP_0000319--HP_0002205	WithHomologyUBERON_0000489,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	3.77	WithoutHomologyGO_0005929	ZP_0005013--HP_0200073	WithoutHomologyGO_0043226,WithoutHomologyBFO_0000040,WithoutHomologyGO_0005929,WithoutHomologyGO_0042995,WithoutHomologyGO_0044464,WithoutHomologyGO_0005575
ZFIN:ZDB-GENE-040831-4	NCBI_gene:2733	-1	4.16	WithHomologyCL_0000527	ZP_0006945--HP_0007277	WithHomologyBFO_0000040,WithHomologyCL_0000255,WithHomologyCL_0000211,WithHomologyUBERON_0001016,WithHomologyCL_0000393,WithHomologyGO_0005623,WithHomologyUBERON_0002020,WithHomologyUBERON_0000467,WithHomologyCL_0000527,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyCL_0000548,WithHomologyCL_0002371,WithHomologyUBERON_0005162,WithHomologyUBERON_0011215,WithHomologyCL_0000003,WithHomologyCL_0000000,WithHomologyCL_0000100,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0002319,WithHomologyUBERON_0000477,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyCL_0000404	4.28	WithoutHomologyCL_0000100	ZP_0006945--HP_0007277	WithoutHomologyUBERON_0000467,WithoutHomologyCL_0000527,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0005162,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002020,WithoutHomologyUBERON_0002240,WithoutHomologyCL_0000100,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005174,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0000489,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0011215,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0002315
ZFIN:ZDB-GENE-090507-4	NCBI_gene:7846	-1	1.56	WithHomologyUBERON_0000955	ZP_0001323--HP_0100547	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyBFO_0000040	1.71	WithoutHomologyUBERON_0000073	ZP_0000048--HP_0100547	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-060503-499	NCBI_gene:9149	0	1.56	WithHomologyUBERON_0000955	ZP_0000054--HP_0001297	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	1.56	WithoutHomologyUBERON_0000955	ZP_0000054--HP_0001297	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121
ZFIN:ZDB-GENE-030131-3205	NCBI_gene:29914	0	1.06	WithHomologyUBERON_0000033	ZP_0003644--HP_0007760	WithHomologyUBERON_0000475,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000061,WithHomologyUBERON_0000033,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	1.06	WithoutHomologyUBERON_0000033	ZP_0003644--HP_0007760	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0011676,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-001103-1	NCBI_gene:6662	-1	3.28	WithHomologyUBERON_0004742	ZP_0001040--HP_0009118	WithHomologyUBERON_0007842,WithHomologyBFO_0000040,WithHomologyUBERON_0003462,WithHomologyUBERON_0000077,WithHomologyUBERON_0011676,WithHomologyUBERON_0004768,WithHomologyUBERON_0013522,WithHomologyUBERON_0010000,WithHomologyUBERON_0000078,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000033,WithHomologyUBERON_0004119,WithHomologyUBERON_0015212,WithHomologyUBERON_0001245,WithHomologyUBERON_0010314,WithHomologyUBERON_0004756,WithHomologyUBERON_0004111,WithHomologyUBERON_0013765,WithHomologyUBERON_0000161,WithHomologyUBERON_0010313,WithHomologyUBERON_0008907,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000166,WithHomologyUBERON_0000165,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0012360,WithHomologyUBERON_0007914,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0001474,WithHomologyUBERON_0004906,WithHomologyUBERON_0004742,WithHomologyUBERON_0004121,WithHomologyUBERON_0004120,WithHomologyUBERON_0003457,WithHomologyUBERON_0004921,WithHomologyUBERON_0004765	4.87	WithoutHomologyUBERON_0007829	ZP_0001042--HP_0000782	WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0007828,WithoutHomologyUBERON_0007829,WithoutHomologyUBERON_0002101,WithoutHomologyUBERON_0010741,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002513,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010363,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708
ZFIN:ZDB-GENE-030131-3207	NCBI_gene:6873	0	2.14	WithHomologyUBERON_0001893	ZP_0000054--HP_0007370	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0001893,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0000955,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0001890,WithHomologyUBERON_0010000,WithHomologyUBERON_0002780	2.14	WithoutHomologyUBERON_0001893	ZP_0000054--HP_0007370	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002780,WithoutHomologyUBERON_0001890,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0000481
ZFIN:ZDB-GENE-051120-90	NCBI_gene:5498	1	1.94	WithHomologyUBERON_0004923	ZP_0000038--HP_0011675	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000064,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0004923,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0005181,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	1.86	WithoutHomologyUBERON_0000948	ZP_0000038--HP_0011675	WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004923,WithoutHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-060503-794	NCBI_gene:7399	0	3.28	WithHomologyUBERON_0001781	ZP_0005816--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0004923	3.28	WithoutHomologyUBERON_0001781	ZP_0005816--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-031202-2	NCBI_gene:4312	-1	1.46	WithHomologyUBERON_0003103	ZP_0000038--HP_0006510	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	1.55	WithoutHomologyUBERON_0005181	ZP_0000038--HP_0006510	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-040309-2	NCBI_gene:4618	-1	1.16	WithHomologyUBERON_0000479	ZP_0001461--HP_0100305	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000479,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062	1.94	WithoutHomologyCL_0000211	ZP_0004260--HP_0100305	WithoutHomologyCL_0000255,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0002371,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0000211,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyCL_0000393,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000548,WithoutHomologyGO_0005575
ZFIN:ZDB-GENE-010302-1	NCBI_gene:2296	-1	2.22	WithHomologyUBERON_0003102	ZP_0000190--HP_0000627	WithHomologyUBERON_0010000,WithHomologyUBERON_0003102,WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000047,WithHomologyUBERON_0000062,WithHomologyUBERON_0000033,WithHomologyUBERON_0000061,WithHomologyUBERON_0000020,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyUBERON_0011676	3.47	WithoutHomologyUBERON_0003513	ZP_0001409--HP_0001643	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0003513,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-041219-2	NCBI_gene:84100	-1	1.95	WithHomologyUBERON_0003129	ZP_0001556--HP_0000929	WithHomologyUBERON_0000477,WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0003129,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000075,WithHomologyUBERON_0000033,WithHomologyUBERON_0003128,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0001434,WithHomologyUBERON_0011676,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000,WithHomologyUBERON_0011216	1.96	WithoutHomologyUBERON_0003129	ZP_0001556--HP_0000678	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-041212-47	NCBI_gene:9657	-1	2.19	WithHomologyUBERON_0001008	ZP_0001445--HP_0003774	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001008	2.43	WithoutHomologyUBERON_0002113	ZP_0001445--HP_0003774	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001008,WithoutHomologyUBERON_0002113,WithoutHomologyUBERON_0000489,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0011143,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005173
